"Link","Name","Pos","Year","College","RAS","Alltime"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7306&ovl=Texans"">Link</a>","Vernand Morency","RB","2005","Oklahoma State","4.73","4.35"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9459&ovl=Titans"">Link</a>","Jurrell Casey","DT","2011","Southern California","3.48","4.35"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10909&ovl=Bengals"">Link</a>","T.J. Johnson","OC","2013","South Carolina","4.09","4.35"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=23125&ovl=49ers"">Link</a>","Jalen Graham","LB","2023","Purdue","4.32","4.35"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=38&ovl=49ers"">Link</a>","Calvin Nicholas","WR","1987","Grambling State","6.32","4.34"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2061&ovl=Broncos"">Link</a>","Nick Subis","OT","1991","San Diego State","6.75","4.34"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2260&ovl=Titans"">Link</a>","Bucky Richardson","FB","1992","Texas A&M","5.71","4.34"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7839&ovl=Raiders"">Link</a>","Jay Richardson","DE","2007","Ohio State","4.53","4.34"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=16005&ovl=Commanders"">Link</a>","Greg Stroman","CB","2018","Virginia Tech","3.89","4.34"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=18442&ovl=Lions"">Link</a>","Jahlani Tavai","LB","2019","Hawaii","4.12","4.34"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=19478&ovl=Patriots"">Link</a>","Rhamondre Stevenson","RB","2021","Oklahoma","3.98","4.34"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3224&ovl=Buccaneers"">Link</a>","Jim Pyne","OC","1994","Virginia Tech","5.73","4.33"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3262&ovl=Cowboys"">Link</a>","Larry Allen","OG","1994","Sonoma State","3.83","4.33"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4846&ovl=Buccaneers"">Link</a>","Autry Denson","RB","1999","Notre Dame","5.92","4.33"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6887&ovl=Bengals"">Link</a>","Robert Geathers","DE","2004","Georgia","4.69","4.33"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10607&ovl=Buccaneers"">Link</a>","Johnthan Banks","CB","2013","Mississippi State","3.52","4.33"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11794&ovl=Raiders"">Link</a>","Clive Walford","TE","2015","Miami","4.17","4.33"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=775&ovl=Jets"">Link</a>","Terry Williams","CB","1988","Bethune-Cookman","6.59","4.32"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3688&ovl=Titans"">Link</a>","Rodney Thomas","RB","1995","Texas A&M","6.79","4.32"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4295&ovl=Panthers"">Link</a>","Kris Mangum","TE","1997","Mississippi","7.75","4.32"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=14529&ovl=Cowboys"">Link</a>","Marquez White","CB","2017","Florida State","3.76","4.32"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=14642&ovl=Seahawks"">Link</a>","Nazair Jones","DT","2017","North Carolina","3.75","4.32"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4328&ovl=Panthers"">Link</a>","Mike Minter","FS","1997","Nebraska","8.29","4.31"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4500&ovl=Jets"">Link</a>","Casey Dailey","DE","1998","Northwestern","7.42","4.31"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6568&ovl=Dolphins"">Link</a>","Tim Provost","OT","2003","San Jose State","6.32","4.31"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8020&ovl=Bears"">Link</a>","Trumaine McBride","CB","2007","Mississippi","4.61","4.31"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8265&ovl=Broncos"">Link</a>","Kory Lichtensteiger","OC","2008","Bowling Green","4.13","4.31"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10275&ovl=Packers"">Link</a>","Terrell Manning","LB","2012","North Carolina State","3.46","4.31"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=1006&ovl=Eagles"">Link</a>","Heath Sherman","FB","1989","Texas A&M-Kingsville","4.40","4.30"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2026&ovl=Colts"">Link</a>","Mel Agee","DT","1991","Illinois","4.26","4.30"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4019&ovl=Eagles"">Link</a>","Phillip Riley","WR","1996","Florida State","7.00","4.30"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9065&ovl=Rams"">Link</a>","Mardy Gilyard","WR","2010","Cincinnati","4.28","4.30"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10232&ovl=Cardinals"">Link</a>","Ryan Lindley","QB","2012","San Diego State","4.84","4.30"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=1776&ovl=Lions"">Link</a>","Cedric Jackson","RB","1991","Texas Christian","5.31","4.29"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3174&ovl=Packers"">Link</a>","Gabe Wilkins","DE","1994","Gardner-Webb","6.89","4.29"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5509&ovl=Browns"">Link</a>","Rashidi Barnes","FS","2000","Colorado","5.86","4.29"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7242&ovl=Raiders"">Link</a>","Pete McMahon","OT","2005","Iowa","5.17","4.29"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7574&ovl=Cowboys"">Link</a>","Montavious Stanley","DT","2006","Louisville","3.43","4.29"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8241&ovl=Seahawks"">Link</a>","Justin Forsett","RB","2008","California","4.18","4.29"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9506&ovl=Steelers"">Link</a>","Marcus Gilbert","OT","2011","Florida","4.60","4.29"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10134&ovl=Rams"">Link</a>","Michael Brockers","DT","2012","Louisiana State","3.41","4.29"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2160&ovl=Raiders"">Link</a>","Tahaun Lewis","CB","1991","Nebraska","7.39","4.28"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4262&ovl=Packers"">Link</a>","Jerald Sowell","FB","1997","Tulane","6.78","4.28"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8417&ovl=Texans"">Link</a>","Antoine Caldwell","OC","2009","Alabama","4.49","4.28"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8751&ovl=Chargers"">Link</a>","Tyronne Green","OG","2009","Auburn","3.60","4.28"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=20153&ovl=Bengals"">Link</a>","Tee Higgins","WR","2020","Clemson","4.12","4.28"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=1693&ovl=Buccaneers"">Link</a>","Tony Mayberry","OC","1990","Wake Forest","3.23","4.27"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2132&ovl=Lions"">Link</a>","Scott Conover","OT","1991","Purdue","6.00","4.27"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2155&ovl=Bears"">Link</a>","Stan Thomas","OT","1991","Texas","7.00","4.27"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6037&ovl=Saints"">Link</a>","J.T. O'Sullivan","QB","2002","Cal-Davis","6.30","4.27"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9116&ovl=Giants"">Link</a>","Phillip Dillard","LB","2010","Nebraska","3.89","4.27"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3747&ovl=Falcons"">Link</a>","Travis Hall","DE","1995","BYU","6.50","4.26"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7986&ovl=Titans"">Link</a>","Ryan Smith","CB","2007","Florida","5.11","4.26"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8083&ovl=Steelers"">Link</a>","Bruce Davis","LB","2008","UCLA","4.39","4.26"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10599&ovl=Saints"">Link</a>","John Jenkins","DT","2013","Georgia","3.24","4.26"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11176&ovl=Chiefs"">Link</a>","De'Anthony Thomas","RB","2014","Oregon","3.70","4.26"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2261&ovl=Jets"">Link</a>","Cal Dixon","OC","1992","Florida","6.03","4.25"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2640&ovl=Rams"">Link</a>","T.J. Rubley","QB","1992","Tulsa","7.02","4.25"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6735&ovl=Bengals"">Link</a>","Greg Brooks","CB","2004","Southern Mississippi","5.00","4.25"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7237&ovl=Bengals"">Link</a>","Odell Thurman","LB","2005","Georgia","4.25","4.25"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11216&ovl=Rams"">Link</a>","E.J. Gaines","CB","2014","Missouri","3.52","4.25"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=25035&ovl=Titans"">Link</a>","T'Vondre Sweat","DT","2024","Texas","4.27","4.25"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3216&ovl=Titans"">Link</a>","Jeremy Nunley","DE","1994","Alabama","6.40","4.24"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3843&ovl=Ravens"">Link</a>","Dexter Daniels","LB","1996","Florida","6.07","4.24"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9359&ovl=Eagles"">Link</a>","Dion Lewis","RB","2011","Pittsburgh","4.19","4.24"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11384&ovl=Panthers"">Link</a>","Kelvin Benjamin","WR","2014","Florida State","3.49","4.24"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=16890&ovl=Bills"">Link</a>","Ray-Ray McCloud","WR","2018","Clemson","3.71","4.24"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=1853&ovl=Browns"">Link</a>","Ed King","OG","1991","Auburn","4.67","4.23"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2116&ovl=Rams"">Link</a>","Robert Bailey","CB","1991","Miami","7.78","4.23"
